Above Ground Sighter Measurement,Action,Action (group),Age,Approaches,black,Borough Boundaries,Chasing,cinnamon,City Council Districts,Climbing,Color notes,Combination of Primary and Highlight Color,Community Districts,Date,Eating,Foraging,gray,Hectare,Hectare Squirrel Number,Highlight,Highlight Fur Color,Indifferent,Kuks,Lat/Long,Location,Moans,Other Activities,Other Interactions,Police Precincts,Primary Fur Color,Quaas,Running,Runs from,Shift,Specific Location,Tail flags,Tail twitches,Unique Squirrel ID,Zip Codes,Number of Records,X,Y
20,CLIMBING,Climbing,Juvenile,False,False,4,False,False,19,True,very long tail,Gray+Cinnamon,19,10082018,False,False,True,06G,4,,Cinnamon,False,False,POINT (-73.9722737593623 40.768963018754),Above Ground,False,,,13,GRAY,False,True,True,AM,tree,False,True,6G-AM-1008-04,,1,-73.972273759,40.768963019
FALSE,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+Cinnamon,19,10172018,False,False,True,12E,7,,Cinnamon,False,False,POINT (-73.9716736557408 40.7749333494336),Ground Plane,False,,,13,GRAY,False,True,True,AM,,False,True,12E-AM-1017-07,,1,-73.971673656,40.774933349
8,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,"Gray+Cinnamon, White",19,10172018,True,False,True,31C,1,,"Cinnamon, White",False,False,POINT (-73.9621253644004 40.7912082086879),Above Ground,False,,,13,GRAY,False,True,True,AM,,False,True,31C-AM-1017-01,,1,-73.962125364,40.791208209
20,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+White,19,10192018,True,False,True,38C,10,,White,False,True,POINT (-73.9586077039567 40.7961896477077),Above Ground,False,,,13,GRAY,False,True,True,AM,,False,True,38C-AM-1019-10,,1,-73.958607704,40.796189648
20,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+White,19,10192018,True,False,True,38C,11,,White,False,True,POINT (-73.9587913289229 40.7961707624534),Above Ground,False,,,13,GRAY,False,True,True,AM,,False,True,38C-AM-1019-11,,1,-73.958791329,40.796170762
FALSE,APPROACHES,Approaches,Adult,True,False,4,False,False,19,False,Gray patches on back legs,"Gray+Cinnamon, White",19,10122018,False,False,True,32F,2,,"Cinnamon, White",False,False,POINT (-73.9587330707463 40.7907682009641),Ground Plane,False,curious about me,,13,GRAY,False,False,True,AM,,False,False,32F-AM-1012-02,,1,-73.958733071,40.790768201
FALSE,APPROACHES,Approaches,Adult,True,False,4,False,False,19,True,,Gray+Cinnamon,19,10072018,False,False,True,06C,7,,Cinnamon,False,False,POINT (-73.9764851231754 40.7715736862861),Ground Plane,False,ambling,trucks,13,GRAY,False,False,True,AM,,False,False,6C-AM-1007-07,,1,-73.976485123,40.771573686
FALSE,APPROACHES,Approaches,Adult,True,False,4,False,True,19,False,,Cinnamon+White,19,10142018,False,False,False,17I,2,,White,False,False,POINT (-73.9640534906634 40.7777383899836),Ground Plane,False,standing upright,runs from (only ran away when a grandpa chased it off),13,CINNAMON,False,True,True,AM,,False,False,17I-AM-1014-02,,1,-73.964053491,40.777738390
FALSE,APPROACHES,Approaches,Adult,True,False,4,False,True,19,False,Brown legs,Cinnamon+,19,10132018,False,False,False,32D,4,,,False,False,POINT (-73.9604089940153 40.7910028063138),Ground Plane,False,,,13,CINNAMON,False,True,True,AM,,False,True,32D-AM-1013-04,,1,-73.960408994,40.791002806
13,CLIMBING,Climbing,Adult,False,False,4,False,True,19,True,,Cinnamon+,19,10132018,False,False,False,33G,1,,,True,False,POINT (-73.9564632239432 40.7904807427954),Above Ground,False,,,13,CINNAMON,False,False,True,AM,shelter in hole in tree,False,False,33G-AM-1013-01,,1,-73.956463224,40.790480743
7,CLIMBING,Climbing,Adult,False,True,4,False,False,19,True,,Black+Cinnamon,19,10172018,False,False,False,33D,9,,Cinnamon,True,True,POINT (-73.9595886063173 40.7918405182594),Above Ground,False,,,13,BLACK,True,False,True,AM,,False,False,33D-AM-1017-09,,1,-73.959588606,40.791840518
,RUNS  FROM,Other,Adult,False,False,4,False,False,19,False,,Gray+,19,10082018,False,False,True,18F,2,,,False,False,POINT (-73.9663124560664 40.779544003786),,False,hopping around,,13,GRAY,False,False,True,PM,,False,False,18F-PM-1008-02,,1,-73.966312456,40.779544004
20,RUNS  FROM,Other,Adult,False,False,4,False,False,19,False,,Gray+,19,10062018,False,False,True,39F,2,,,False,False,POINT (-73.9542733797804 40.795578653743),Above Ground,False,,ran up tree when approached,13,GRAY,False,False,True,PM,tree,False,False,39F-PM-1006-02,,1,-73.954273380,40.795578654
2,RUNS  FROM,Other,Adult,False,False,4,False,False,19,False,,"Gray+Cinnamon, White",19,10062018,False,False,True,02I,1,,"Cinnamon, White",False,False,POINT (-73.9725077933574 40.7654562710325),Above Ground,False,staring at me,,13,GRAY,False,False,True,PM,Sitting on back of bench with food hanging from mouth,False,False,2I-PM-1006-01,,1,-73.972507793,40.765456271
FALSE,RUNS  FROM,Other,Adult,False,False,4,False,True,19,False,,Cinnamon+Gray,19,10072018,False,False,False,18I,4,,Gray,False,False,POINT (-73.9639801411692 40.7778921302618),Ground Plane,False,walking sitting up,,13,CINNAMON,False,False,True,PM,,False,False,18I-PM-1007-04,,1,-73.963980141,40.777892130
FALSE,RUNS  FROM,Other,Adult,False,False,4,False,False,19,False,,Gray+White,19,10062018,False,False,True,30I,1,,White,False,False,POINT (-73.9569324958684 40.78777483742591),Ground Plane,False,sitting there,,13,GRAY,False,False,True,PM,,False,False,30I-PM-1006-01,,1,-73.956932496,40.787774837
2,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+,19,10182018,True,False,True,05D,2,,,False,False,POINT (-73.9760749752948 40.7703284894392),Above Ground,False,,,13,GRAY,False,False,True,PM,On low fence,False,False,5D-PM-1018-02,,1,-73.976074975,40.770328489
1,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+,19,10192018,True,False,True,15G,10,,,False,False,POINT (-73.9674978826751 40.776288410765),Above Ground,False,,,13,GRAY,False,False,True,PM,on a log,False,False,15G-PM-1019-10,,1,-73.967497883,40.776288411
10,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10122018,True,False,True,08F,8,,Cinnamon,False,False,POINT (-73.9728871061191 40.7712983658944),Above Ground,False,,,13,GRAY,False,False,True,PM,,False,False,8F-PM-1012-08,,1,-73.972887106,40.771298366
25,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10202018,True,False,True,17F,2,,Cinnamon,False,False,POINT (-73.9673490137465 40.7782728130401),Above Ground,False,,,13,GRAY,False,False,True,PM,,False,False,17F-PM-1020-02,,1,-73.967349014,40.778272813
4,EATING,Eating,Juvenile,False,False,4,False,False,19,False,,"Gray+Cinnamon, White",19,10082018,True,False,True,21D,4,,"Cinnamon, White",False,False,POINT (-73.967466716152 40.7824346548278),Above Ground,False,,i scared it,13,GRAY,False,False,True,PM,,False,False,21D-PM-1008-04,,1,-73.967466716,40.782434655
FALSE,EATING,Eating,Adult,False,True,4,False,False,19,False,,"Black+Cinnamon, White",19,10062018,True,False,False,09C,7,,"Cinnamon, White",False,False,POINT (-73.9744080700098 40.7731515721826),Ground Plane,False,,(me),13,BLACK,False,False,True,PM,on top of tarped sand pile,False,False,9C-PM-1006-07,,1,-73.974408070,40.773151572
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10142018,True,False,True,01A,5,,Cinnamon,False,False,POINT (-73.9809876538513 40.7683223242143),Ground Plane,False,,,13,GRAY,False,False,True,PM,,False,False,1A-PM-1014-05,,1,-73.980987654,40.768322324
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+Cinnamon,19,10202018,True,False,True,30A,3,,Cinnamon,False,False,POINT (-73.9647151303629 40.7912681060756),Ground Plane,False,,,13,GRAY,False,False,True,PM,Rock,False,False,30A-PM-1020-03,,1,-73.964715130,40.791268106
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,Cinnamon back. Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,"Gray+Cinnamon, White",19,10202018,True,False,True,30A,2,,"Cinnamon, White",False,False,POINT (-73.9647904085226 40.7911589002217),Ground Plane,False,,,13,GRAY,False,False,True,PM,Rock,False,False,30A-PM-1020-02,,1,-73.964790409,40.791158900
FALSE,EATING,Eating,Adult,False,False,4,False,False,19,False,,Gray+White,19,10122018,True,False,True,36F,7,,White,False,False,POINT (-73.9555583724966 40.7932879745739),Ground Plane,False,,,13,GRAY,False,False,True,PM,,False,False,36F-PM-1012-07,,1,-73.955558372,40.793287975
15,CLIMBING,Climbing,Adult,False,False,4,False,True,19,True,,Cinnamon+White,19,10142018,False,False,False,02E,4,,White,False,False,POINT (-73.9767835160078 40.7674030330482),Above Ground,False,,,13,CINNAMON,False,False,True,PM,,False,False,2E-PM-1014-04,,1,-73.976783516,40.767403033
1,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+,19,10202018,False,False,True,07C,4,,,False,False,POINT (-73.976609486498 40.7717832922535),Above Ground,False,,,13,GRAY,False,False,True,PM,,False,False,7C-PM-1020-04,,1,-73.976609486,40.771783292
35,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+Cinnamon,19,10062018,False,False,True,39F,4,,Cinnamon,False,False,POINT (-73.9545425520879 40.7956853415959),Above Ground,False,climbing down,ran when saw me,13,GRAY,False,False,True,PM,in tree,False,False,39F-PM-1006-04,,1,-73.954542552,40.795685342
4,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+Cinnamon,19,10132018,False,False,True,40D,6,,Cinnamon,False,False,POINT (-73.9558943880051 40.7971535141896),Above Ground,False,,,13,GRAY,False,False,True,PM,,False,False,40D-PM-1013-06,,1,-73.955894388,40.797153514
,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,"Gray+Cinnamon, White",19,10082018,False,False,True,31H,5,,"Cinnamon, White",False,False,POINT (-73.9575517912392 40.7889158268192),Above Ground,False,,,13,GRAY,False,False,True,PM,,False,False,31H-PM-1008-05,,1,-73.957551791,40.788915827
10,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+White,19,10102018,False,False,True,31C,3,,White,False,False,POINT (-73.9623984262936 40.7913900453449),Above Ground,False,,,13,GRAY,False,False,True,PM,,False,False,31C-PM-1010-03,,1,-73.962398426,40.791390045
3,CLIMBING,Climbing,Juvenile,False,False,4,False,True,19,True,,Cinnamon+Gray,19,10072018,False,False,False,36I,11,,Gray,False,False,POINT (-73.9527196716568 40.792363826828),Above Ground,False,,me!,13,CINNAMON,False,False,True,PM,,False,False,36I-PM-1007-11,,1,-73.952719672,40.792363827
10,CLIMBING,Climbing,Juvenile,False,False,4,False,True,19,True,,Cinnamon+Gray,19,10072018,False,False,False,20F,13,,Gray,False,False,POINT (-73.9650120066074 40.78059328824071),Above Ground,False,,,13,CINNAMON,False,False,True,PM,,False,False,20F-PM-1007-13,,1,-73.965012007,40.780593288
,CLIMBING,Climbing,Juvenile,False,False,4,False,False,19,True,,Gray+,19,10102018,False,False,True,33B,8,,,False,False,POINT (-73.9619673317128 40.7924176673037),Above Ground,False,,,13,GRAY,False,False,True,PM,running up tree,False,False,33B-PM-1010-08,,1,-73.961967332,40.792417667
20,CLIMBING,Climbing,Juvenile,False,False,4,False,False,19,True,white belly,Gray+White,19,10062018,False,False,True,34H,7,,White,False,False,POINT (-73.9549860947234 40.7911550328309),Above Ground,False,,,13,GRAY,False,False,True,PM,,False,False,34H-PM-1006-07,,1,-73.954986095,40.791155033
20,CLIMBING,Climbing,Juvenile,False,False,4,False,False,19,True,white tail,Gray+White,19,10072018,False,False,True,20F,5,,White,False,False,POINT (-73.9651177657676 40.781240810382506),Above Ground,False,,,13,GRAY,False,False,True,PM,,False,False,20F-PM-1007-05,,1,-73.965117766,40.781240810
FALSE,CLIMBING,Climbing,Adult,False,False,4,False,True,19,True,,Cinnamon+,19,10182018,False,False,False,12E,3,,,False,False,POINT (-73.9713906492842 40.7750061310143),Ground Plane,False,,,13,CINNAMON,False,False,True,PM,,False,False,12E-PM-1018-03,,1,-73.971390649,40.775006131
FALSE,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+,19,10132018,False,False,True,03G,3,,,False,False,POINT (-73.97443680386752 40.7674281958115),Ground Plane,False,,runs from (climbed tree to run from),13,GRAY,False,False,True,PM,,False,False,3G-PM-1013-03,,1,-73.974436804,40.767428196
FALSE,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+,19,10172018,False,False,True,32E,7,,,False,False,POINT (-73.959070754026 40.7906675143413),Ground Plane,False,,,13,GRAY,False,False,True,PM,treed area,False,False,32E-PM-1017-07,,1,-73.959070754,40.790667514
FALSE,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+Cinnamon,19,10062018,False,False,True,30I,4,,Cinnamon,False,False,POINT (-73.9568378330302 40.7880317802766),Ground Plane,False,,,13,GRAY,False,False,True,PM,,False,False,30I-PM-1006-04,,1,-73.956837833,40.788031780
FALSE,CLIMBING,Climbing,Adult,False,False,4,False,False,19,True,,Gray+White,19,10132018,False,False,True,35D,6,,White,False,False,POINT (-73.9589475065438 40.7934846881536),Ground Plane,False,,,13,GRAY,False,False,True,PM,,False,False,35D-PM-1013-06,,1,-73.958947507,40.793484688
FALSE,CLIMBING,Climbing,Juvenile,False,False,4,False,False,19,True,,Gray+,19,10142018,True,False,True,08A,2,,,False,False,POINT (-73.9767141407274 40.7737313251559),Ground Plane,False,,runs from (goes up a tree),13,GRAY,False,False,True,PM,,False,False,8A-PM-1014-02,,1,-73.976714141,40.773731325
FALSE,CHASING,Chasing,Adult,False,False,4,True,False,19,False,,"Gray+Cinnamon, White",19,10142018,False,False,True,38C,5,,"Cinnamon, White",False,False,POINT (-73.9581310602492 40.7960214726964),Ground Plane,False,chasing (#4),,13,GRAY,False,False,True,PM,,False,False,38C-PM-1014-05,,1,-73.958131060,40.796021473
10,CHASING,Chasing,Adult,False,False,4,True,False,19,True,,Gray+Cinnamon,19,10072018,False,False,True,31B,1,,Cinnamon,False,False,POINT (-73.9632337134707 40.7914682370734),Above Ground,False,chasing #2 and climbing tree w/ #2,,13,GRAY,False,False,True,PM,,False,False,31B-PM-1007-01,,1,-73.963233713,40.791468237
10,CHASING,Chasing,Adult,False,False,4,True,False,19,True,,Gray+Cinnamon,19,10072018,False,False,True,31B,2,,Cinnamon,False,False,POINT (-73.9631392113757 40.7914635635784),Above Ground,False,chasing #1 and climbing tree w/ #1,,13,GRAY,False,False,True,PM,,False,False,31B-PM-1007-02,,1,-73.963139211,40.791463564
10,RUNNING,Running,Adult,False,False,4,False,True,19,False,,"Cinnamon+Gray, White",19,10122018,False,False,False,05E,6,,"Gray, White",False,False,POINT (-73.9748367344424 40.7693513000034),Above Ground,False,,,13,CINNAMON,False,True,True,PM,oak tree at end of ramp from Chess House,False,False,5E-PM-1012-06,,1,-73.974836734,40.769351300
8,RUNNING,Running,Adult,False,False,4,False,True,19,False,,Cinnamon+White,19,10142018,False,False,False,42I,2,,White,False,False,POINT (-73.9498421746221 40.7969397424182),Above Ground,False,,,13,CINNAMON,False,True,True,PM,,False,False,42I-PM-1014-02,,1,-73.949842175,40.796939742
